 GdII      3430.238  64 1    91           A225     40.
 ZrI       3430.29   40 0    17           A197      8.
 FeV       3430.3    26 4 F  4
 CrII      3430.42   24 1    67           A184      3.
 ArII      3430.44   18 1    59           A340      4.
 ZrII      3430.53   40 1    11           A196     30.
 O III     3430.60    8 2    15           A119      4.
 RuI       3430.772  44 0    3            A245      7. :
 TiI       3430.874  22 0    120          E245      2.
 FeI       3430.88   26 0 P  614                       sol
 TiI       3431.08   22 0 P  135
 TmII      3431.195  69 1    12           A269    100.
 CrI       3431.284  24 0    53           C245     10.
 ScI       3431.358  21 0    21           A245      3.
 CrII      3431.45   24 1 P  8
 ZrII      3431.57   40 1    59           A196      6.
 CoI       3431.582  27 0    6            A 56     50. r
 CrI       3431.59   24 0    53           C245      3.
 CrI       3431.69   24 0    53           C245      4.
 FeI       3431.815  26 0    376,676      J371      3.
 CrI       3431.995  24 0    53           D142      7.
 FeI       3432.023  26 0    377          V 55      1. :
 CrII      3432.12   24 1 P  8
 CrI       3432.31   24 0    53           B184      8.
 CoI       3432.318  27 0    102          C245      3.
 CrII      3432.32   24 1    8            A184      2.
 ZrII      3432.41   40 1    58           A196      7.
 ArII      3432.64   18 1    107          A340      2.
 NbII      3432.708  41 1                 A283    400.
 LaII      3432.81   57 1    113          A258      5.
 FeIII     3432.97   26 2    67           A103      3.
 GdII      3432.994  64 1    22           A225   1500.
 O VI      3433.      8 5 P  8
 CoI       3433.045  27 0    23           A 56     60. R
 CeII      3433.091  58 1    249          A144     50.
 CrII      3433.30   24 1    3            A184     75.
 PdI       3433.44   46 0    11           A256    250.
 NiI       3433.558  28 0    19           B245     70. R
 CrI       3433.598  24 0    52           C245     50.
 V II      3433.767  23 1    134          A266      3.
 ZrII      3433.90   40 1    58           A196      8.
 O VI      3434.      8 5 P  9
 V II      3434.024  23 1    104          A266      4.
 FeI       3434.029  26 0    300          V 55      1. :w
 CrI       3434.112  24 0    52           C245     20.
 V II      3434.46   23 1    134          A266      1.
 RhII      3434.57   45 1 P  1
 TiI       3434.69   22 0 P  121
 RhI       3434.893  45 0    2            A304    200. R
 FeI       3434.95   26 0 P  776                       sol
 V II      3435.38   23 1    133          A266      7.
 TiI       3435.432  22 0                 E245      3.
 CrI       3435.488  24 0    53           C245      3.
 NiI       3435.489  28 0    53           B245      2.
 ScI       3435.555  21 0    21           A245      5.
 CrI       3435.679  24 0    52           C245     10.
 CrI       3435.819  24 0 *  53           C245      6. d
 FeI       3436.045  26 0    614          V 55      1. :
 FeII      3436.112  26 1    91           A 76      5.
 CrI       3436.187  24 0 *  52           C245     50.
 CeII      3436.304  58 1    94           A144     15. :
 V II      3436.393  23 1    79           A266      2.
 RuI       3436.737  44 0    4            A245     30. R:
 IrI       3437.006  77 0    3            A  6     60.
 FeI       3437.046  26 0    539          G 59      3.
 ZrII      3437.16   40 1    33           A196     10.
 N II      3437.162   7 1    13           C120      6.
 NiI       3437.280  28 0    3            B245     30. R
 FeI       3437.631  26 0    187          V 55      1. :
 CoI       3437.680  27 0    162          A 56      6. n
 CrII      3437.93   24 1    111          A184      2.
 FeI       3437.958  26 0    614          V 55      2. :
 O VI      3438.      8 5 P  7
 FeI       3438.10   26 0 P  300                       sol
 ArII      3438.14   18 1    58           A340    000. n
 ZrII      3438.23   40 1    1            A196    100.
 HfII      3438.24   72 1    77           A289     15.
 FeI       3438.306  26 0                 V 55      3. :w
 CrII      3438.46   24 1    110          A184      0.
 CoI       3438.713  27 0    87           C245      4.
 NeII      3438.97   10 1    45           A 52      2.
 MnII      3438.978  25 1    1            A 68     20.
 FeI       3439.050  26 0    299          V 55      1. :
 GdII      3439.208  64 1    23           A225   3000.
 NiII      3439.29   28 1 F  5
 TiI       3439.305  22 0    120          E245      8.
 AlI       3439.352  13 0    2            B315      8.
 ScI       3439.40   21 0    21           A245      1.
 GdII      3439.784  64 1    22           A225   1500.
 CeII      3439.831  58 1    197          C245     60.
 GdII      3439.990  64 1    7            A225   6000.
 FeII      3440.25   26 1 P  156
 NiVII     3440.3    28 6 F  1
 O III     3440.39    8 2    13           A119      4.
 SmII      3440.502  62 1    54           A221    100.
 NbII      3440.589  41 1    6            A283    200.
 FeI       3440.610  26 0    6            J371    150. R               F0-K5V;F5-K0II
 FeI       3440.74   26 0 P  301                       sol
 NeII      3440.80   10 1    45           A 52      1.
 FeI       3440.989  26 0    6            J371     75. R               F0-K5V;F5-K0II
 FeII      3440.99   26 1 F  26
 EuII      3440.999  63 1    13           A223     80.
 CrI       3441.115  24 0    52           C245      9.
 CrII      3441.14   24 1 P  8
 CeII      3441.210  58 1    45           C245    150.
 PdI       3441.40   46 0    10           A256    300.
 CrI       3441.439  24 0 *  52           C245     35.
 TmII      3441.505  69 1                 B224    200.
 GdII      3441.790  64 1    39           A225    400.
 MnII      3441.983  25 1    3            A 68    100.
 NiI       3442.044  28 0    104          B245      5.
 NeII      3442.12   10 1    36           A 52      1.
 FeII      3442.239  26 1    89           A 76      3.
 FeI       3442.364  26 0    134          V 55      5.
 CeII      3442.380  58 1    196          A144     75.
 NiI       3442.559  28 0    124          B245      4. n
 CrI       3442.58   24 0    158          B184      1.
 FeI       3442.672  26 0    26           J371      3.
 FeII      3442.79   26 1 P  76
 CoI       3442.918  27 0    6            A 56     40. r
 FeI       3442.979  26 0    499,776      V 55      1. :
 CoI       3442.98   27 0 P  42
 N IV      3443.      7 3 P  7                                 77.09
 CoI       3443.203  27 0                 C245      5.
 TiII      3443.387  22 1    99           C245      1.
 ZrII      3443.57   40 1    73           A196      7.
 CeIII     3443.609  58 2    1            A362    150.
 CoI       3443.644  27 0    22           A 56     80. R
 TiI       3443.644  22 0    120          E245      5.
 AlI       3443.651  13 0    2            B315     10.
 NeII      3443.70   10 1    42           A 52      2.
 CrI       3443.790  24 0    110          C245     10.
 FeII      3443.83   26 1 P  16
 FeI       3443.878  26 0    6            A164     50. r               F5-K0II
 ScI       3443.989  21 0    21           A245      1.
 CoVI      3444.1    27 5 F  2
 O III     3444.10    8 2    15           A119      5.
 NiI       3444.251  28 0    122          B245      5.
 TiII      3444.306  22 1    6            A178     30.
 CrII      3444.34   24 1    111          A184      4.
 TiI       3444.403  22 0    120          E245      3.
 FeII      3444.76   26 1 P  145
 AlI       3444.871  13 0    2            B315      7.
 TiI       3444.899  22 0    46           E245         tr
 N IV      3445.      7 3 P  7
 CrII      3445.04   24 1    110          A184      5.
 CrI       3445.10   24 0    51           B184      7.
 FeI       3445.151  26 0    81           A164     20.
 CrII      3445.20   24 1 P  148
 TiI       3445.566  22 0    46           E245      1.
 FeII      3445.58   26 1 P  76
 CrI       3445.618  24 0 *  51           C245     40.
 NaIV      3445.9    11 3 F  1
 MnII      3446.0    25 1 P  9
 MoII      3446.085  42 1    1            A245      6.
 CoI       3446.088  27 0    162          C245     12.
 NiI       3446.263  28 0    20           B245    100. R
 K I       3446.38   19 0    4            G108      8. R        4.32
 CoII      3446.40   27 1    2            A255    100.
 TiI       3446.603  22 0    168          E245      2.
 CeII      3446.721  58 1    56           A144     15. :
 O III     3446.73    8 2    25           A119      2.
 FeIII     3446.77   26 2    88           B102         tr
 FeI       3446.791  26 0    244          V 55      1. :
 FeI       3446.947  26 0    26           U247      1. :
 CrI       3447.015  24 0    52           C245     12.
 O III     3447.22    8 2    25           A119      1.
 FeI       3447.278  26 0    82           G 59      8.
 CoI       3447.281  27 0    161          C245      3.
 ZrI       3447.36   40 0    16           A197    100.
 K I       3447.41   19 0    4            G108      6. R
 CrI       3447.430  24 0    52           C245     30.
 HeI       3447.594   2 0    7            D174      2. :
 CrI       3447.760  24 0    52           C245     20.
 O II      3447.98    8 1    27           B118      5.
 O III     3448.05    8 2 P  25                        mOII
 FeI       3448.19   26 0 P  186                       sol
 TiI       3448.255  22 0    46           E245      1.
 CoI       3448.358  27 0    163          C245      4.
 FeII      3448.433  26 1    90           A 76      1.
 FeI       3448.478  26 0    444          V 55      1. :
 ScI       3448.503  21 0    21           A245      1.
 MoII      3448.542  42 1    1            A245      2.
 FeIII     3448.63   26 2 P  27
 V II      3448.69   23 1    118          A266      1.
 FeI       3448.786  26 0    372          V 55      1. :
 Y II      3448.82   39 1    17           A254     10.
 FeI       3448.869  26 0    242          V 55      1. :
 IrI       3448.967  77 0    1            A  6     60.
 FeI       3449.06   26 0 P  442                       sol
 CoI       3449.170  27 0    22           C245     60. R
 CrII      3449.28   24 1    111          A184      2.
 CoI       3449.441  27 0    22           C245     60. R
 MnII      3449.5    25 1 P  9
 GdII      3449.616  64 1    7            A225    800.
 TiI       3449.874  22 0    46           E245      2.
 CrI       3450.00   24 0 P  90
 FeI       3450.14   26 0 P  242                       sol
 FeI       3450.328  26 0    82           G 59     10.
 GdII      3450.376  64 1    22           A225   4000.
 FeII      3450.39   26 1 F  27
 TiI       3450.735  22 0    46           E245      1.
 CrII      3450.84   24 1    60           A184      3.
 O III     3450.94    8 2    25           A119      4.
 V II      3451.046  23 1    118          A266     12.
 FeII      3451.228  26 1    208          A 76      2.
 GdII      3451.233  64 1    22           A225   2000.
 FeII      3451.318  26 1                 A 76      2.
 O III     3451.33    8 2    25           A119      1.
 B II      3451.41    5 1    1            A 81     10.         25.02
